User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_752,BMW i3,100.0,Station_307,New York,2024-02-01 07:00:00,2024-02-01 08:24:00,40.319061981322700,1.7436069251387400,11.767850572118800,15.100266421622000,Evening,Thursday,31.093089045581000,86.58495949773610,99.18733328029700,0.534567342304225,7.0,Level 1,Casual Driver
User_753,Tesla Model 3,50.0,Station_10,San Francisco,2024-02-01 08:00:00,2024-02-01 09:30:00,47.19807479360750,2.861382945524820,44.336610351548200,27.385214594698100,Morning,Saturday,65.47847010859030,84.22698702525430,86.60938167662030,4.251871253120750,6.0,Level 2,Commuter
User_754,Chevy Bolt,100.0,Station_396,Los Angeles,2024-02-01 09:00:00,2024-02-01 10:58:00,22.515635144477600,3.5555598847937900,35.152484717746800,11.219943743492800,Night,Thursday,40.13578074348080,59.0683880135405,80.16440861055360,16.336447222789000,6.0,DC Fast Charger,Commuter
User_755,Chevy Bolt,62.0,Station_4,Chicago,2024-02-01 10:00:00,2024-02-01 10:37:00,68.26093768441360,2.4135793179435400,33.64483513585740,17.034410635090300,Morning,Tuesday,46.37700488664860,88.38593824106770,,-9.542573213698140,7.0,DC Fast Charger,Long-Distance Traveler
User_756,Chevy Bolt,50.0,Station_351,San Francisco,2024-02-01 11:00:00,2024-02-01 11:45:00,73.5059703623024,1.8359090701214900,30.9314277897324,31.849009641300000,Afternoon,Thursday,60.77484914937620,63.566581325432100,246.28751484972400,2.3152612211978000,2.0,Level 1,Commuter
User_757,Hyundai Kona,75.0,Station_402,New York,2024-02-01 12:00:00,2024-02-01 15:25:00,73.86936259559800,1.1968001428584800,26.086973082683700,5.64405441380632,Morning,Friday,80.69801215627290,88.20526202858030,180.45460214898800,21.294590532871400,4.0,Level 2,Long-Distance Traveler
User_758,Nissan Leaf,50.0,Station_336,Houston,2024-02-01 13:00:00,2024-02-01 15:25:00,64.37713244013100,2.3148600166084800,15.256569201592600,8.811798668810750,Afternoon,Monday,15.586956248765600,98.80776450626410,199.75840075880300,25.40739975553060,3.0,Level 2,Long-Distance Traveler
User_759,Hyundai Kona,50.0,Station_488,Los Angeles,2024-02-01 14:00:00,2024-02-01 15:30:00,12.010095267833300,0.7529595951441990,47.90206130269110,35.09170481062700,Night,Wednesday,41.65702959664230,83.15672197368190,133.4464694872660,23.94913864573950,5.0,DC Fast Charger,Commuter
User_760,Nissan Leaf,29.59428888586570,Station_292,San Francisco,2024-02-01 15:00:00,2024-02-01 15:44:00,36.226212409732400,3.992427387020470,27.196487830344500,21.932716714540100,Night,Saturday,80.58328311610700,91.07842504868990,34.03765663214350,23.33398201168770,3.0,Level 2,Commuter
User_761,Chevy Bolt,100.0,Station_281,Chicago,2024-02-01 16:00:00,2024-02-01 19:42:00,28.84698737447130,3.2937133901038000,11.027648410925500,10.430875448005500,Morning,Sunday,41.58622013245010,89.99519636379430,298.6313760489740,-0.4641229060086600,4.0,Level 2,Long-Distance Traveler
User_762,Chevy Bolt,85.0,Station_215,New York,2024-02-01 17:00:00,2024-02-01 19:59:00,76.58011323733000,2.678096541095570,41.12251368485550,21.316853183296500,Morning,Tuesday,31.362587017719600,93.5634261410211,233.21205778242200,14.086676394610000,1.0,Level 2,Long-Distance Traveler
User_763,Hyundai Kona,50.0,Station_460,New York,2024-02-01 18:00:00,2024-02-01 20:40:00,74.13419248313950,2.1863746739496900,47.81692135737630,11.349215040076700,Evening,Sunday,71.90426649979850,99.36473574981310,151.0657029904890,18.23757818141410,6.0,Level 1,Long-Distance Traveler
User_764,Hyundai Kona,100.0,Station_98,San Francisco,2024-02-01 19:00:00,2024-02-01 21:11:00,73.80921664182600,2.3698694802298900,10.575938299260500,5.307741456234050,Afternoon,Sunday,53.17181764242920,92.16041891997820,126.39596261084700,25.044906155295500,4.0,DC Fast Charger,Casual Driver
User_765,Nissan Leaf,50.0,Station_420,Chicago,2024-02-01 20:00:00,2024-02-01 21:23:00,35.02666957024690,1.7395210907802500,22.02798564744780,28.80826686990890,Evening,Thursday,26.276244042338200,59.19858803719170,208.48053438626800,-8.712180412971100,2.0,Level 1,Long-Distance Traveler
User_766,BMW i3,62.0,Station_101,New York,2024-02-01 21:00:00,2024-02-01 21:43:00,,2.202983392627780,10.60460822442120,15.108539220425400,Evening,Thursday,64.4781938154576,60.64066129807830,172.64181015239600,39.372477995662600,7.0,DC Fast Charger,Long-Distance Traveler
User_767,Nissan Leaf,85.0,Station_451,Los Angeles,2024-02-01 22:00:00,2024-02-01 23:05:00,35.89954921191290,1.772447028536860,12.511897274758100,20.24627921425610,Night,Thursday,16.492752871489100,53.08457255348560,150.27721019402800,15.055827451562300,4.0,Level 1,Long-Distance Traveler
User_768,Hyundai Kona,62.0,Station_9,New York,2024-02-01 23:00:00,2024-02-02 02:59:00,48.330182762063100,2.1541462302194900,14.812569888092900,15.3036967301966,Morning,Wednesday,56.27459504161600,65.98703032632430,229.18283499002200,18.032473392326200,4.0,Level 1,Commuter
User_769,Hyundai Kona,75.0,Station_61,Chicago,2024-02-02 00:00:00,2024-02-02 02:14:00,53.71493232990420,1.692367291395560,23.72699960944190,30.143667136126500,Night,Saturday,15.899923907667300,58.16877869760520,,-6.369328431579800,7.0,Level 1,Commuter
User_770,Tesla Model 3,75.0,Station_309,Houston,2024-02-02 01:00:00,2024-02-02 02:51:00,15.5583755009174,0.7554430886481930,44.4507308475323,28.836485666134500,Morning,Monday,83.20214244739160,61.221344060441900,243.82844436912600,25.900154834299100,1.0,Level 2,Casual Driver
User_771,Hyundai Kona,50.0,Station_146,Houston,2024-02-02 02:00:00,2024-02-02 03:36:00,40.736704801537000,2.5345254142697700,9.86675920918086,36.57452173026420,Night,Friday,33.926486820365400,67.69533120051150,119.09691886890400,13.546928925511400,0.0,DC Fast Charger,Long-Distance Traveler
User_772,Tesla Model 3,62.0,Station_427,San Francisco,2024-02-02 03:00:00,2024-02-02 03:39:00,11.579770802296700,3.6160997291222800,9.634031616098620,5.777750426613390,Night,Saturday,26.10515607453080,71.39910279009040,157.6119289766850,36.03822598164690,1.0,Level 1,Long-Distance Traveler
User_773,BMW i3,75.0,Station_419,Chicago,2024-02-02 04:00:00,2024-02-02 05:18:00,39.67667007009970,6.759151680314270,43.12040329879290,15.29852516294960,Night,Friday,71.93335080549820,57.05150376423810,14.590878771397200,-8.630011423407990,2.0,Level 2,Long-Distance Traveler
User_774,Nissan Leaf,100.0,Station_63,New York,2024-02-02 05:00:00,2024-02-02 07:20:00,5.755335112421240,1.5886586191295700,10.879676124662600,25.17200545435600,Afternoon,Sunday,65.91461014762110,52.23791778918250,18.710965795562200,11.11428022329820,3.0,Level 1,Long-Distance Traveler
User_775,Nissan Leaf,50.0,Station_121,New York,2024-02-02 06:00:00,2024-02-02 07:34:00,54.486563202004600,1.6095486540281600,,11.300780740243000,Night,Saturday,67.90525354588000,54.63726636893640,71.13255184940580,4.670505369432810,1.0,Level 2,Long-Distance Traveler
User_776,Tesla Model 3,62.0,Station_226,Houston,2024-02-02 07:00:00,2024-02-02 08:26:00,20.51871405095880,3.6465830452467800,27.173537456201800,13.372001440926600,Afternoon,Tuesday,83.59048180230290,159.98890318877600,286.44000986240600,22.479689206672200,5.0,Level 1,Long-Distance Traveler
User_777,Nissan Leaf,62.0,Station_105,Houston,2024-02-02 08:00:00,2024-02-02 08:56:00,13.587964735173600,3.517065236537330,40.8117293500724,37.89794295883200,Night,Monday,67.80447254927140,58.52581792723410,103.52119282347700,4.53362309385305,7.0,DC Fast Charger,Commuter
User_778,Hyundai Kona,50.0,Station_462,Los Angeles,2024-02-02 09:00:00,2024-02-02 12:52:00,19.97640696261340,2.287342908527990,35.90037572075740,22.64215189393980,Morning,Monday,73.2949349787491,58.58041748737380,299.46404753595000,14.434227239434500,2.0,DC Fast Charger,Casual Driver
User_779,Chevy Bolt,50.0,Station_260,Houston,2024-02-02 10:00:00,2024-02-02 12:22:00,73.37136541275710,3.0226327639717200,45.50795122340720,11.868121617666500,Afternoon,Wednesday,62.52618043388770,62.340912792247200,180.45248661608600,7.7234244347131000,4.0,Level 1,Commuter
User_780,Tesla Model 3,75.0,Station_349,Los Angeles,2024-02-02 11:00:00,2024-02-02 13:42:00,75.62261390550270,3.7388535001387000,37.175570755361600,17.797966111415000,Morning,Saturday,87.24599837813910,76.17440540215460,75.65321700332280,6.211204218618970,6.0,Level 1,Commuter
User_781,Nissan Leaf,64.77070141320090,Station_425,New York,2024-02-02 12:00:00,2024-02-02 13:40:00,15.567795776598800,1.2220213527532700,49.63914436226430,18.54969564281370,Morning,Thursday,54.124440900036400,58.52857766030960,31.59653167187540,35.69778871943200,6.0,Level 1,Commuter
User_782,Tesla Model 3,50.0,Station_255,Los Angeles,2024-02-02 13:00:00,2024-02-02 14:52:00,36.63162352131470,0.9743935458179290,17.498632754951900,31.163091386162700,Morning,Monday,35.9754285280013,56.839656732416500,59.09663915051600,-1.759567562648180,5.0,Level 1,Casual Driver
User_783,Tesla Model 3,50.0,Station_429,Los Angeles,2024-02-02 14:00:00,2024-02-02 15:26:00,6.307290912653440,2.7988263253336100,21.851929962768000,23.879331144799500,Afternoon,Saturday,89.78556217293970,83.8482742312676,179.09253119002200,10.35659124312550,2.0,Level 2,Long-Distance Traveler
User_784,Chevy Bolt,50.0,Station_434,San Francisco,2024-02-02 15:00:00,2024-02-02 17:29:00,52.183521493408900,2.8801990619921400,37.912464345424,12.995154396354200,Evening,Thursday,12.058569838606000,75.35885803842880,259.568845553276,-2.6640002929463700,3.0,DC Fast Charger,Casual Driver
User_785,Hyundai Kona,75.0,Station_207,Houston,2024-02-02 16:00:00,2024-02-02 18:02:00,,1.7745536936435900,29.837585806361800,36.88590080048160,Afternoon,Wednesday,41.49585704461200,54.94247646333060,38.02248829943300,5.459169954751820,6.0,Level 2,Commuter
User_786,Tesla Model 3,61.460885466440900,Station_28,Los Angeles,2024-02-02 17:00:00,2024-02-02 17:44:00,17.218744475121400,0.9575211163253370,47.74613739345100,15.175995228145700,Evening,Sunday,53.671773947954100,76.20126915952580,20.49469516445370,20.018750076215900,1.0,DC Fast Charger,Commuter
User_787,Nissan Leaf,50.0,Station_170,New York,2024-02-02 18:00:00,2024-02-02 20:20:00,48.14596961410630,2.8673634929295200,15.521661798949100,31.83906197025880,Afternoon,Sunday,16.537180562904400,99.98486048295350,33.087139185236900,32.227384127689500,0.0,Level 1,Commuter
User_788,BMW i3,62.0,Station_336,Chicago,2024-02-02 19:00:00,2024-02-02 21:10:00,25.12116466546160,1.010506969032030,32.09365177234680,14.440838232749000,Night,Saturday,58.39027846003520,93.64930681962040,272.2871845279420,-6.052887853779800,3.0,DC Fast Charger,Commuter
User_789,Tesla Model 3,85.0,Station_76,Los Angeles,2024-02-02 20:00:00,2024-02-02 22:28:00,67.90283934003950,0.835318745254099,41.06704109745450,25.570139919014600,Evening,Saturday,45.582325657252900,87.80206968570530,120.36751210152300,25.585189727267700,1.0,Level 1,Long-Distance Traveler
User_790,Tesla Model 3,85.0,Station_116,Houston,2024-02-02 21:00:00,2024-02-02 22:45:00,43.254517140810800,3.2107643722436400,19.278035722978200,13.374711200908700,Night,Tuesday,16.42986703126400,85.24212847364190,156.19622550598000,27.8175569749438,1.0,Level 1,Commuter
User_791,Chevy Bolt,62.0,Station_69,San Francisco,2024-02-02 22:00:00,2024-02-03 01:07:00,62.61550758556180,1.815045399718530,19.794649589448300,16.78765405444760,Evening,Saturday,84.03426141510540,92.43627852480970,209.62662184057600,21.453631643088500,3.0,Level 2,Commuter
User_792,Hyundai Kona,85.0,Station_354,New York,2024-02-02 23:00:00,2024-02-02 23:49:00,43.825900117321800,3.1281282303575900,41.83746249782170,58.746676692212300,Afternoon,Tuesday,37.694474032776200,77.12655441859510,29.944440520906700,33.546857129300400,7.0,DC Fast Charger,Long-Distance Traveler
User_793,BMW i3,100.0,Station_234,San Francisco,2024-02-03 00:00:00,2024-02-03 03:14:00,31.187028992431200,1.860443342393110,11.581744386043400,17.263731698642400,Afternoon,Thursday,69.85875931465560,23.548492303927700,18.845805451601500,28.333515050512400,6.0,Level 2,Commuter
User_794,Nissan Leaf,75.0,Station_1,Chicago,2024-02-03 01:00:00,2024-02-03 03:40:00,74.82644569097780,1.398582211214840,43.13328345657310,26.21871803779050,Evening,Sunday,23.72599550105090,53.81369932194330,238.7435606565690,30.955968944199900,3.043569798496580,Level 2,Long-Distance Traveler
User_795,BMW i3,85.0,Station_167,Los Angeles,2024-02-03 02:00:00,2024-02-03 03:42:00,,1.6833779694089600,9.433507336654080,22.947486589821100,Night,Thursday,15.000556279076300,66.9246657414314,0.8623613316018140,25.362705253389000,7.0,Level 2,Casual Driver
User_796,Nissan Leaf,75.0,Station_352,Los Angeles,2024-02-03 03:00:00,2024-02-03 05:31:00,78.89524910756760,1.225895512401980,30.74927681610980,7.260289753798140,Morning,Sunday,62.087646453271400,80.77137881661800,73.61394811694830,16.52085958055580,4.0,Level 2,Long-Distance Traveler
User_797,Hyundai Kona,62.0,Station_218,Houston,2024-02-03 04:00:00,2024-02-03 05:10:00,10.241885891596100,1.394747102580710,29.216213685823100,34.65331381094590,Evening,Sunday,14.961669635907100,70.51180081437840,295.9150268898220,18.153854752373600,3.0,DC Fast Charger,Commuter
User_798,Nissan Leaf,85.0,Station_273,Los Angeles,2024-02-03 05:00:00,2024-02-03 08:16:00,5.144893571862890,1.9966227060471000,9.230954632347300,21.489475974893400,Evening,Monday,83.6689673557004,80.51886311775270,66.52104688309610,8.64069859605198,0.0,DC Fast Charger,Long-Distance Traveler
User_799,Chevy Bolt,50.0,Station_368,New York,2024-02-03 06:00:00,2024-02-03 09:03:00,59.922814416459900,3.7532164796861300,30.429448129131200,14.117725724108100,Night,Wednesday,41.64275168503710,95.00695843049120,239.15823897118200,7.177322498461930,7.0,Level 2,Commuter
User_800,Chevy Bolt,62.0,Station_251,Chicago,2024-02-03 07:00:00,2024-02-03 09:39:00,8.353019856414650,3.4304844579467000,34.719681724362000,35.66061843777720,Morning,Tuesday,13.142563107472800,97.25962097296550,42.55134218801980,2.819187376633360,7.0,DC Fast Charger,Commuter
User_801,Chevy Bolt,58.36980451713410,Station_347,San Francisco,2024-02-03 08:00:00,2024-02-03 08:52:00,40.76283311435540,0.938436579463628,41.33293546359440,24.914504678756100,Evening,Sunday,57.81468020270050,87.2706866811988,196.51400616011900,35.54952433115830,3.0,Level 1,Casual Driver
User_802,Chevy Bolt,85.0,Station_344,Chicago,2024-02-03 09:00:00,2024-02-03 09:52:00,18.89056337329200,1.4187837431941000,17.00535033559550,28.242755824472600,Morning,Monday,54.31147107328100,57.65603262904940,73.25683049364380,32.95043053419290,2.0,DC Fast Charger,Commuter
User_803,BMW i3,50.0,Station_419,Los Angeles,2024-02-03 10:00:00,2024-02-03 12:53:00,42.79819075847420,2.3427113663379900,33.78877718721530,12.776621167290500,Morning,Friday,67.94619206512170,57.870204114268200,17.760082882891400,12.918301551871800,3.0,Level 2,Commuter
User_804,Hyundai Kona,62.0,Station_174,San Francisco,2024-02-03 11:00:00,2024-02-03 11:38:00,12.814363147239100,2.588535180640520,27.381994351172000,29.63541951288660,Afternoon,Monday,66.46134154461110,68.41309481751260,251.17135317316600,22.61418258510920,1.0,Level 1,Commuter
User_805,Nissan Leaf,75.0,Station_170,Houston,2024-02-03 12:00:00,2024-02-03 12:42:00,8.918418777562090,1.556936695800070,16.241963359212000,8.640023654066120,Night,Thursday,16.990405001559300,55.826641029606300,15.21342604109600,9.113968186390390,1.2086330827192400,Level 1,Long-Distance Traveler
User_806,Nissan Leaf,62.0,Station_246,Chicago,2024-02-03 13:00:00,2024-02-03 16:05:00,0.12114329504277100,1.4556359151018700,45.58156227106590,37.710554849589400,Evening,Friday,86.31048768785500,77.19881289799210,66.3639561403343,30.187852800688000,2.0,Level 1,Commuter
User_807,Chevy Bolt,62.0,Station_423,San Francisco,2024-02-03 14:00:00,2024-02-03 17:04:00,10.9113557932088,1.9845446319165600,20.992453257596800,15.135226707550700,Evening,Monday,85.04682076129230,65.3913894629667,256.5969178469620,31.632811318986600,5.0,Level 1,Commuter
User_808,Chevy Bolt,75.0,Station_90,San Francisco,2024-02-03 15:00:00,2024-02-03 16:20:00,7.8588683891368700,3.3611287057883600,4.830371677364440,36.51188192041880,Morning,Saturday,81.86550346623890,96.13231206914590,284.6536204721150,23.69545557275730,0.0,Level 1,Commuter
User_809,Tesla Model 3,75.0,Station_49,San Francisco,2024-02-03 16:00:00,2024-02-03 17:33:00,70.17135459506050,3.8279458316010700,12.962522175124500,13.921007539612300,Evening,Wednesday,11.95265428740870,52.68266543699140,155.72507105533400,1.496106620534540,3.286324572194230,Level 2,Casual Driver
User_810,Hyundai Kona,62.0,Station_446,New York,2024-02-03 17:00:00,2024-02-03 18:21:00,15.187432130994900,2.734597570509600,13.080022985194800,26.153094791229600,Morning,Tuesday,11.88322274236720,59.52963307240880,252.85110656388100,36.99991588152190,2.0,Level 2,Casual Driver
User_811,BMW i3,85.0,Station_294,Chicago,2024-02-03 18:00:00,2024-02-03 21:58:00,77.8613161281733,0.7065366457805020,30.14418743877480,37.13040463379050,Evening,Saturday,63.10434295286290,66.61241345662740,20.65567779666780,0.7865344167262280,0.0,Level 1,Long-Distance Traveler
User_812,Nissan Leaf,62.0,Station_407,San Francisco,2024-02-03 19:00:00,2024-02-03 20:07:00,37.189293647002600,1.228841335073200,3.856692166975180,17.774248916406100,Night,Friday,49.06955895638810,85.10116940945220,269.1480889624260,19.856611575428700,0.08859825774981810,Level 2,Casual Driver
User_813,Tesla Model 3,62.0,Station_150,Chicago,2024-02-03 20:00:00,2024-02-03 22:09:00,25.711923926721700,2.3093277171746300,32.62090777265190,29.45116374090040,Evening,Sunday,37.0929556989178,84.74088765106920,190.28182293406500,8.00517234052586,5.0,DC Fast Charger,Casual Driver
User_814,Tesla Model 3,50.0,Station_132,San Francisco,2024-02-03 21:00:00,2024-02-04 00:42:00,9.086246707562890,2.010057473078040,14.088726040982000,16.94513541759890,Morning,Wednesday,50.005700053904,64.8118366437775,278.4282293628510,-8.983604992720510,5.0,Level 2,Long-Distance Traveler
User_815,Nissan Leaf,75.0,Station_433,Houston,2024-02-03 22:00:00,2024-02-04 00:55:00,27.00471085893390,3.4414908977515800,46.41136085382430,38.52706303941380,Morning,Sunday,88.18011161914230,61.435256857506400,298.87018569212800,8.774037214793670,2.0,DC Fast Charger,Casual Driver
User_816,BMW i3,50.0,Station_59,Houston,2024-02-03 23:00:00,2024-02-04 02:40:00,6.661747206218260,4.110062624376020,10.890131082923700,30.89770568563910,Evening,Monday,83.28204154815580,65.00624640464160,,20.515455923408800,6.0,Level 2,Commuter
User_817,Tesla Model 3,100.0,Station_457,Houston,2024-02-04 00:00:00,2024-02-04 01:20:00,53.648424429654700,3.4085422116998400,47.29035525269710,14.665039144930600,Evening,Saturday,21.455270566975200,98.16391585359360,292.8722924029990,12.025622631533900,2.0,DC Fast Charger,Commuter
User_818,Tesla Model 3,85.0,Station_324,Los Angeles,2024-02-04 01:00:00,2024-02-04 03:46:00,40.65621778280110,3.3777839989387700,49.92072559945860,38.447546321972900,Morning,Thursday,73.70841814345460,55.681694487511500,189.5971054867610,8.45374735934292,0.0,DC Fast Charger,Commuter
User_819,Hyundai Kona,100.0,Station_199,San Francisco,2024-02-04 02:00:00,2024-02-04 04:50:00,71.16250433532750,1.2026073220933500,44.7448626480689,23.701275045538000,Afternoon,Thursday,48.963543957597100,92.57237250489910,287.06397976246200,3.706865682142660,3.7340553096703400,Level 1,Casual Driver
User_820,BMW i3,85.0,Station_215,Los Angeles,2024-02-04 03:00:00,2024-02-04 06:17:00,16.111111317086000,1.0610271583729000,22.456705662546900,25.799390711053100,Afternoon,Wednesday,67.71925020552160,53.72387415945180,75.49880921364910,-7.663751387811890,4.0,Level 2,Long-Distance Traveler
User_821,Tesla Model 3,47.59576449275050,Station_386,Chicago,2024-02-04 04:00:00,2024-02-04 05:24:00,58.91061762118730,2.2832964460179300,23.379598455661400,9.749992695035190,Evening,Thursday,30.45137839196830,52.11796213219460,138.8827900568330,-8.603112050828250,1.0,Level 1,Casual Driver
User_822,BMW i3,100.0,Station_49,Los Angeles,2024-02-04 05:00:00,2024-02-04 07:18:00,8.75167001874184,3.1355357024066900,11.595383272812700,5.043208361101100,Night,Tuesday,53.35718299408810,91.29317175718580,49.68197927195270,4.854309132964510,0.0,DC Fast Charger,Long-Distance Traveler
User_823,Nissan Leaf,100.0,Station_472,Chicago,2024-02-04 06:00:00,2024-02-04 09:56:00,31.888072339650000,1.3885714190697900,39.8371740806264,21.149197184348100,Evening,Sunday,23.174795172887500,56.489990040667000,124.72108285311200,15.848155124176900,4.0,Level 2,Commuter
User_824,Chevy Bolt,50.0,Station_232,Chicago,2024-02-04 07:00:00,2024-02-04 10:20:00,64.04377270020220,0.5304193228924320,46.35165385865000,38.26495023705480,Night,Wednesday,10.960410669496500,99.4443785794044,200.64279131343600,29.876089552488300,0.0,Level 2,Long-Distance Traveler
User_825,Tesla Model 3,100.0,Station_247,Chicago,2024-02-04 08:00:00,2024-02-04 09:13:00,56.045290258936500,2.4921117691874200,19.010243078961100,13.466370642080700,Evening,Wednesday,37.92406568833190,97.56418981426550,,12.436764718143800,7.0,Level 1,Commuter
User_826,Hyundai Kona,62.0,Station_382,Los Angeles,2024-02-04 09:00:00,2024-02-04 11:19:00,10.317872226345200,2.3463206135297300,18.571639163452900,25.085855676784000,Morning,Thursday,86.60111714572930,83.44744377580390,87.14078402653270,33.26552620867320,3.0,Level 2,Casual Driver
User_827,Nissan Leaf,100.0,Station_479,San Francisco,2024-02-04 10:00:00,2024-02-04 13:45:00,72.79850067918810,3.6753647417642400,15.442091209962800,19.061243632564900,Evening,Wednesday,85.32324000436730,90.16605635118690,172.5314754441900,24.182121524308000,5.0,Level 2,Casual Driver
User_828,BMW i3,85.0,Station_239,Los Angeles,2024-02-04 11:00:00,2024-02-04 14:10:00,67.88757428323600,1.945335136351210,30.12670190711660,9.410223532178580,Night,Monday,32.61214548046980,58.444104327586700,249.5432916448900,16.005488635856500,3.0,Level 2,Long-Distance Traveler
User_829,Nissan Leaf,75.0,Station_415,San Francisco,2024-02-04 12:00:00,2024-02-04 15:01:00,41.24835865229700,2.82761116595746,32.95083718392780,34.56122689160820,Night,Friday,18.352147384233100,50.601029508862500,154.34561667139700,3.221734497771370,5.0,DC Fast Charger,Casual Driver
User_830,Tesla Model 3,100.0,Station_367,San Francisco,2024-02-04 13:00:00,2024-02-04 16:13:00,35.024111186546000,0.9186724236081420,32.092788481760300,8.51502670076438,Evening,Saturday,15.989490353814000,91.81341991459190,120.73231381977100,14.619838264589900,4.7894567048392,Level 1,Long-Distance Traveler
User_831,BMW i3,100.0,Station_168,Chicago,2024-02-04 14:00:00,2024-02-04 16:37:00,54.91320565679100,2.0404564639583000,7.6003728476996600,32.21803368412770,Evening,Friday,40.234728507604200,86.30040219514240,57.95464278230430,2.765501689562980,1.0,DC Fast Charger,Casual Driver
User_832,Chevy Bolt,75.0,Station_48,Los Angeles,2024-02-04 15:00:00,2024-02-04 17:14:00,51.02335300165410,3.034842753846940,45.801499440596800,39.1307182970169,Afternoon,Sunday,50.762355730466200,61.774039782538200,270.61929591044800,11.007994868332400,1.0,Level 1,Casual Driver
User_833,Nissan Leaf,12.033336968357100,Station_51,San Francisco,2024-02-04 16:00:00,2024-02-04 16:39:00,62.63359253447130,0.6688544309778960,9.038507110178310,17.682306654831400,Evening,Saturday,14.336064707362700,94.93985971345600,288.5503554397000,47.31817615431810,0.0,DC Fast Charger,Casual Driver
User_834,Tesla Model 3,105.28706772872900,Station_299,Houston,2024-02-04 17:00:00,2024-02-04 19:09:00,,1.8514635743950600,8.126977132962140,37.22043016811800,Evening,Thursday,45.283321780522100,15.717975166062100,276.5598512019280,-0.2693344662253590,6.0,DC Fast Charger,Long-Distance Traveler
User_835,Hyundai Kona,62.0,Station_98,San Francisco,2024-02-04 18:00:00,2024-02-04 20:57:00,42.222770261485700,2.3234458987794000,35.74897886600850,22.332105309786200,Morning,Tuesday,79.82181804427370,51.084442843814500,258.22098538444300,18.580192528884000,1.0,DC Fast Charger,Long-Distance Traveler
User_836,BMW i3,140.7620615787220,Station_439,Houston,2024-02-04 19:00:00,2024-02-04 21:18:00,60.08034819074350,2.0783051276167900,46.15424524259220,17.111067835808600,Night,Tuesday,37.69074850745200,93.80110629341410,221.89677790062700,-10.724769747493200,6.0,DC Fast Charger,Long-Distance Traveler
User_837,Nissan Leaf,100.0,Station_216,Los Angeles,2024-02-04 20:00:00,2024-02-04 22:17:00,47.20021555132320,4.146497950188240,43.11477983426110,28.559128710330500,Afternoon,Thursday,36.35120734538150,90.2573686552208,85.60223413230130,37.584918673609000,5.0,Level 1,Casual Driver
User_838,Nissan Leaf,50.0,Station_177,Los Angeles,2024-02-04 21:00:00,2024-02-05 00:52:00,58.55989952016150,2.339015100635250,18.576886876394900,9.835438648338710,Morning,Sunday,52.127874413345100,62.521194392612000,70.4012897330798,-2.2756894738646200,7.0,Level 2,Commuter
User_839,Chevy Bolt,75.0,Station_380,Los Angeles,2024-02-04 22:00:00,2024-02-05 00:49:00,18.529060697578500,2.336419694967440,6.3463350749875400,18.266059157609300,Evening,Thursday,49.89280166549240,52.1070778523994,187.58147365293500,38.79052519670130,1.0,Level 1,Long-Distance Traveler
User_840,Chevy Bolt,75.0,Station_474,San Francisco,2024-02-04 23:00:00,2024-02-05 02:39:00,20.026313858630400,1.8269336874682800,41.61784215307050,28.408615788605800,Night,Wednesday,20.45340920756220,35.9740790187295,190.80046963864100,25.25712194742990,4.0,Level 2,Commuter
User_841,Hyundai Kona,75.0,Station_80,New York,2024-02-05 00:00:00,2024-02-05 02:55:00,61.12076151907820,0.8631229860137310,,29.083112306704300,Evening,Tuesday,68.06172182116150,73.8683676923296,95.80916358830730,1.5205785309511000,7.0,Level 1,Long-Distance Traveler
User_842,Hyundai Kona,100.0,Station_185,San Francisco,2024-02-05 01:00:00,2024-02-05 03:03:00,47.99575165649030,2.6912705186964600,39.154830349071900,10.675075124888600,Evening,Friday,54.78679099648710,78.98374139159890,292.69772318223700,17.588065382112200,2.0,Level 1,Long-Distance Traveler
User_843,Tesla Model 3,100.0,Station_367,San Francisco,2024-02-05 02:00:00,2024-02-05 03:32:00,60.70480470905680,3.0724875340310100,8.364823050543800,38.666870470109100,Evening,Thursday,51.670163660648600,69.68809606416360,156.638374982024,50.543943089944700,6.0,Level 1,Commuter
User_844,Tesla Model 3,50.0,Station_461,Chicago,2024-02-05 03:00:00,2024-02-05 04:53:00,35.84392988591520,0.5841349456705040,8.057717582270520,9.078226155198170,Evening,Sunday,22.809563778884200,94.52158774685410,219.1032925273130,-9.079100594239850,6.808033448075260,Level 1,Commuter
User_845,Hyundai Kona,75.0,Station_399,Chicago,2024-02-05 04:00:00,2024-02-05 04:54:00,77.26132089921290,2.9375477316314500,,28.104534061396500,Night,Sunday,52.19891030362690,54.65266515468650,128.62606058066100,18.92055755273910,1.0,DC Fast Charger,Casual Driver
User_846,Hyundai Kona,75.0,Station_27,San Francisco,2024-02-05 05:00:00,2024-02-05 05:41:00,44.87557340248860,1.6791984280701100,9.76614988041083,9.09697606376053,Morning,Friday,62.89081175346800,65.64834863502410,245.35532264165800,22.966643514524200,4.06268814898258,Level 1,Commuter
